Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.79831035096842,-22.2363560629298,17.6981031910906,-5.10925118328798,14.7004462912426,-14.9163297586121,44.5629549040339,-6.37513448270515,-7.592323527773,18.2247894194574,0.00526743262989271,-0.10070511282494,-5.65721784739637,5.97175185959988,3.83765589220715,0.76995306320768
Albania,ALB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,1.96907818284502,0.724384884884245,8.75964590194178,-4.14754667090712,6.39311407564678,3.80541705355357,-3.12220265630096,-6.46790456537121,12.626018211172,3.6352522614804,-17.4002126217352,18.4980068937579,10.4069377447792,8.29610817649858,13.2074638052377,2.98354001070116,-17.1000000081085,6.19999999661127,5.40000002726744,6.69999994853438,2.70000000361111,2.00000006404434,2.89999995814097,6.30000003326138,0.699999974112473,3.09999994551124,2.70000001517757,7.1000000283431,1.89999998304717,7.64973594984062,4.77303932390483,5.39426120401589,1.13505197358023,1.96195613192099,0.767836770534132,2.04738896788288,0.835339200225434,1.176929738879
Algeria,DZA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.60000000000001,12.8,-1.19999999999997,19.5,5.39999999999993,2.29999999999997,8.10000000000018,2.4999999999999,-3.8,21.1000000000001,4.89999999999998,11.6,7.19999999999996,8.20000000000005,2.49999999999997,6.00000000000003,1.80000000000003,1.00000000000004,4.99999999999972
American Samoa,ASM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.02284241452462,9.07309617146545,4.54913415548393,16.3031075463946,5.57732278208786,4.75297178937919,5.73263173853888,8.53791152303313,9.15619378990731,7.11037705125142,4.01966962378452,17.3236807025067,10.2142450048262,3.88721345468279,0.470400353180381,-7.57424131682649
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,14.1004788656194,-27.3874841348344,-5.34310339858348,-18.2616471931457,-16.5391944811495,-2.03738103190794,-6.14382654278293,-4.3628343927717,6.96268903949628,14.5254268031687,6.29133499094596,5.20413973553191,6.08629266047822,3.4617104742875,4.37184047931099,4.03455466858014,-1.25363049019028,-8.40525062140357,-2.07713365683358,4.95026313387888,4.24257180372345,3.30663997330664,3.32272859403766,-2.12568088215757,12.0127649267933,5.99024357789335,-1.95668305455979,11.720359542957,5.70150842219448,-0.93968984232653,-6.86814153410711,-14.057302127999,1.6655270098662,13.5959644487149,1.52252061746667,7.72755675900854,-16.9566898685228,2.60768335273573,3.74404356705243,14.9606299212598,1.06544901065446
Argentina,ARG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-9.29089487741325,1.5736160933038,1.9242215853497,10.7147354040329,2.72839649104786,-2.74721309647506,4.71964408870869,2.44491136272474,2.78440231690642,2.86384178045319,-6.00653190815062,3.49410370499052,7.478221151832,2.02751251912994,0.358310210223962,-1.69511856005393,0.178732595604302,-2.72799233875067,7.86617331216901,-8.21771523949626,8.48051072269298,4.09314789704682,0.187998715837367,2.42567218738452,7.27758854713385,5.55249833387776,-0.890091314004636,0.608914674994622,8.29607710307347,2.37434949184249,-1.76587673522218,1.49112622436698,-2.65050666356152,6.7704180376591,0.38332477044824,18.7884794494551,-0.525550810177677,8.53758292824993,-2.18582133728724,-26.1014564806975,39.5239778173383,-2.42848319291825,-12.8751530933275,11.4766196176651,3.10425319146781,7.54196172215383,-4.71694335251271,3.04509952658655,-14.2791895567952
Armenia,ARM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.99999673894044,-8.70000128778106,-5.79999773857412,3.09999569733905,4.00000275526473,1.99468822773206,-4.49953979669861,12.8592360906197,1.40000497165083,-1.09999999184222,12.137131280644,3.8690172536152,4.21330295740712,14.5379451912159,11.2781501370061,0.483597757175616,10.3000080176023,3.00000001153913,5.92255381679058,-15.9057766287429,14.0000000035935,9.50000000852515,7.60000000000001,6.09999999999999,13.2,-5,-5.10000000000002,-8.50000000000003
Aruba,ABW,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
